id,v1,v2,v3,v4,v5,price,v6,v7,v8,zipcode,made_purchase,income,population
9249,2,1,1,0,7,200,0,1,8,94122,0,41196,57369
37805,2,2,1,0,3,196,0,1,9,90077,0,111116,8506
17885,2,-1,1,0,4,200,0,1,8,97352,0,19985,6094
11594,2,2,1,0,8,124,0,1,7,91411,0,24510,24546
5441,1,3,2,7,6,138,7,1,9,97202,0,34123,39229
56947,2,2,1,0,6,141,0,1,4,91204,1,19171,15924
38383,2,3,1,0,8,200,0,1,3,91403,0,56485,23672
11914,2,1,1,0,4,73,0,1,4,91024,1,49626,10983
37880,2,-1,3,0,0,200,0,1,4,91343,0,21048,62321
24936,2,1,2,4,2,234,8,3,8,98314,0,27499,1849
39290,1,2,1,0,5,200,0,1,8,95202,0,11565,5404
37051,2,2,1,0,3,106,0,1,8,94122,0,41196,57369
28619,2,2,1,6,0,36,0,1,8,94041,0,59394,13219
39827,2,1,1,0,5,84,0,1,5,90744,0,14383,57358
6065,2,2,1,0,5,167,0,3,7,92123,0,32005,28943
1532,2,1,1,0,3,131,0,1,7,94703,0,35844,21281
27404,2,1,1,0,4,109,0,1,9,95691,0,27489,35485
53174,2,2,1,0,2,139,0,1,7,95116,0,17323,51010
8347,2,2,1,0,2,164,0,1,7,92117,0,32901,52648
3709,1,2,1,0,2,436,0,1,4,94602,0,42325,28553
25129,1,2,1,7,2,204,0,1,3,98103,0,47853,47019
10110,2,1,1,0,6,84,0,1,4,92604,0,39413,27942
58454,2,1,1,0,6,131,0,1,10,93446,0,32632,43356
39477,2,2,1,0,5,120,0,1,5,90094,0,72234,5852
56239,1,2,1,0,2,279,0,1,3,91803,0,25810,29591
47197,2,2,1,0,3,190,0,1,7,94110,1,46951,72128
4836,2,2,1,0,3,75,0,1,7,92410,0,9973,47192
38762,1,2,1,0,2,175,0,1,3,91504,0,34730,25228
38126,2,2,1,7,0,164,0,3,8,98122,0,43230,32722
30285,2,2,1,4,3,155,5,1,6,97232,0,39416,11784
14024,2,3,1,0,6,142,0,1,7,90803,0,61328,30563
27511,2,2,3,0,3,164,0,1,3,95838,0,14666,35584
40239,1,2,1,0,2,87,0,1,7,94103,0,40126,23907
54713,2,2,2,3,4,229,0,1,8,98031,0,25080,35936
14068,2,2,1,6,0,436,0,1,4,90042,0,22288,60623
12855,2,1,1,0,5,200,0,1,7,91345,0,22802,18254
50604,2,2,1,0,3,180,0,1,4,94547,0,36802,24454
33199,2,1,3,0,0,104,0,1,8,92704,0,16929,87208
35699,1,2,1,0,3,110,0,3,7,94131,0,62735,26908
1288,2,2,1,6,0,372,0,1,4,92405,0,14078,29967
51795,2,2,1,6,4,194,0,3,3,97124,0,32016,48406
9606,2,1,1,0,6,200,0,1,8,95835,0,30310,38606
54485,2,3,1,0,6,76,0,1,9,93283,0,18616,2319
13835,2,1,1,0,4,160,0,3,3,95050,0,34522,37057
8329,2,2,1,0,2,246,0,1,7,90037,0,10515,61845
58228,2,1,2,2,5,338,3,1,7,98023,0,29629,48964
32329,2,1,1,0,3,130,0,3,7,90036,0,50508,36101
8543,2,2,1,6,0,473,0,1,4,94117,0,58310,41568
56319,1,3,1,0,6,183,0,1,3,92882,0,25125,68885
52470,2,3,1,3,7,135,5,1,8,98230,0,31130,15753
35333,2,2,1,0,6,178,0,3,7,94118,1,56817,40292
42438,1,2,1,6,4,234,6,5,9,97227,0,28185,4111
8294,1,2,1,6,2,230,6,1,9,98028,0,39388,20896
15949,1,2,1,0,3,189,0,3,7,90019,0,25568,65408
25243,1,1,1,0,3,159,0,1,7,90210,0,111364,21548
19118,1,2,1,0,4,75,0,1,7,94110,0,46951,72128
52877,2,1,1,7,3,166,5,2,8,98121,1,61431,12183
27665,2,1,1,2,4,97,5,5,5,98812,0,18350,4456
42502,2,2,1,0,8,200,0,1,8,94901,0,44797,41056
1925,1,3,1,0,2,200,0,1,6,92544,1,20615,45256
22188,1,2,1,0,2,229,0,1,7,94597,0,52402,20070
1313,2,2,1,0,2,230,0,1,2,94597,0,52402,20070
16687,2,2,1,6,2,176,7,1,5,98102,0,55079,22493
21863,2,2,3,0,3,190,0,1,3,91977,0,23768,60542
6232,2,1,1,0,3,200,0,1,7,95054,0,43543,24408
40068,2,2,1,0,3,84,0,1,8,94040,0,54558,33852
25733,2,2,1,0,2,223,0,1,9,90007,0,11049,43173
15370,1,2,1,0,2,243,0,1,8,90706,0,20397,76989
25756,2,2,1,0,4,91,0,1,5,94080,0,31603,65200
38224,1,1,1,0,3,281,0,1,7,91801,0,25627,54176
27522,2,2,2,7,2,200,0,1,4,98104,0,29533,12871
57266,2,2,1,6,0,36,0,1,8,94025,0,69074,40372
16038,2,2,1,0,2,266,0,1,8,92704,1,16929,87208
34935,2,2,1,7,4,123,0,3,8,97212,0,45848,24433
10192,2,2,1,0,2,200,0,1,3,91325,0,30570,33121
47454,2,2,1,6,0,35,0,1,8,90012,0,18754,29528
52059,1,2,1,0,6,183,0,2,1,90004,1,26401,62760
2256,2,-1,1,0,3,200,0,1,9,90027,0,37227,45942
44143,1,2,3,0,4,87,0,1,3,90803,1,61328,30563
29804,2,1,1,0,6,100,0,2,4,91302,0,76142,25070
45447,2,2,1,0,6,132,0,1,7,90810,1,17054,36113
29745,1,1,3,0,3,172,0,1,8,90036,1,50508,36101
33964,2,2,1,0,4,83,0,1,3,95134,0,51672,15517
18831,2,2,1,6,0,120,0,1,8,98125,0,35772,36644
46337,2,2,1,0,2,443,0,1,3,93550,0,14144,74561
13113,2,1,1,0,4,143,0,2,2,95825,0,25381,31505
48982,2,2,1,0,3,443,0,1,9,90503,0,35777,46780
57645,2,1,1,0,4,52,0,1,9,96007,0,19235,22785
20645,2,2,1,0,5,110,0,1,9,90650,0,19449,105940
43784,2,1,1,0,6,147,0,1,5,95815,0,16320,25627
1139,2,1,1,0,6,369,0,1,9,91601,0,28040,37807
22647,2,1,1,0,4,123,0,3,9,91913,0,28209,40954
55870,2,3,1,0,6,140,0,1,9,92663,0,62239,23141
16393,1,3,2,6,4,78,8,1,2,98126,0,40087,20631
43384,1,2,1,2,5,162,0,1,8,94132,0,31418,31080
6170,1,3,1,4,6,174,3,3,10,97106,0,30100,4133
24062,2,2,3,0,3,202,0,1,8,90012,1,18754,29528
52294,2,1,1,0,3,86,0,1,7,92128,0,44129,49332
13154,2,1,1,0,3,129,0,1,3,95134,0,51672,15517
47092,1,2,1,0,6,141,0,1,3,92802,0,18443,42502
28589,2,2,1,6,0,34,0,1,8,94115,0,67897,33782
57196,1,1,3,0,3,73,0,1,4,94555,1,41533,34973
45442,2,2,1,0,2,167,0,1,7,93536,0,26042,69988
53296,1,2,1,0,2,198,0,1,8,91602,1,47889,17771
52247,1,2,1,0,3,141,0,1,10,94608,0,36714,26288
18528,2,1,2,7,4,104,7,3,8,98122,1,43230,32722
6356,1,1,1,0,3,138,0,1,7,94115,1,67897,33782
19370,2,1,1,0,4,200,0,1,4,94539,0,50701,51494
41345,1,2,1,0,3,200,0,1,5,92507,0,16468,54152
33674,1,2,1,0,4,103,0,1,3,95117,0,29481,32277
13431,2,2,1,0,3,204,0,1,8,94107,1,71298,27856
30194,1,2,1,0,2,183,0,1,7,94080,0,31603,65200
43235,1,2,1,0,3,147,0,1,7,90046,1,54707,50499
41912,1,3,2,6,4,200,0,2,6,97002,0,29642,5556
35089,2,2,1,0,3,141,0,1,7,94612,1,28528,13816
10350,1,2,1,4,3,214,5,2,7,98032,0,24576,33791
2018,2,2,1,0,6,141,0,3,8,92571,1,13992,53820
33590,1,2,1,0,2,331,0,1,3,94086,0,47097,45775
39804,2,2,1,0,3,116,0,3,7,90038,1,21486,29836
16621,2,2,1,6,3,335,4,1,7,98109,0,57253,22030
51151,2,-1,1,0,4,200,0,1,2,94040,0,54558,33852
33331,2,1,2,4,4,93,8,1,7,98642,0,34682,15973
5952,1,2,1,0,7,135,0,1,8,94619,1,38901,22809
54781,1,3,1,0,6,136,0,1,3,92376,0,14442,84699
54918,2,1,1,0,4,202,0,1,4,91343,1,21048,62321
11573,2,3,1,0,3,167,0,1,3,90813,1,12700,59178
15498,2,2,1,0,2,164,0,1,5,95111,0,19067,59521
8941,1,2,1,0,3,67,0,1,10,90804,1,21348,40472
47789,1,2,2,5,2,156,0,2,7,98007,1,38335,24926
30160,2,1,3,0,0,99,0,1,8,94941,0,71971,30650
58110,1,2,1,0,7,147,0,5,8,92336,1,23674,90633
37397,1,2,3,0,2,540,0,1,3,91367,0,43265,40506
47931,1,1,1,0,5,123,0,1,8,92833,0,26093,52232
27157,2,3,1,0,4,142,0,1,3,95138,0,52436,18870
49057,2,2,1,0,2,200,0,1,8,95827,0,23557,20120
25800,2,2,1,0,2,162,0,1,6,92301,0,11131,32222
20006,2,2,1,0,2,214,0,1,5,95682,1,35933,29590
16438,2,2,1,0,3,148,0,1,7,91502,1,24461,11420
6687,2,2,1,6,2,154,7,5,8,97205,0,38706,6736
21778,2,2,1,0,2,264,0,1,8,92708,0,33900,56510
57309,1,2,3,0,6,136,0,1,3,92543,1,14425,34406
40889,2,1,1,0,4,100,0,1,7,91711,0,37047,36011
5178,2,2,1,7,3,177,4,2,5,97006,0,27515,65482
20699,2,2,1,0,3,199,0,1,8,94601,0,16215,49279
10140,2,1,2,6,4,74,4,3,7,97402,0,21421,51025
36777,1,3,1,0,5,230,0,1,4,94080,0,31603,65200
16811,2,-1,1,0,3,200,0,1,8,90248,0,23350,9822
47307,1,1,1,0,3,273,0,1,8,90017,0,17142,23755
27542,2,2,1,0,2,198,0,1,1,92503,0,19453,90989
12376,1,3,1,0,8,140,0,5,3,93720,0,35391,46300
14246,1,2,3,0,3,65,0,1,3,92656,1,44160,50820
14732,2,2,1,0,2,79,0,1,7,92126,1,30040,77860
11196,2,2,1,0,4,244,0,3,7,90046,0,54707,50499
17921,1,2,1,0,6,70,0,1,3,95553,1,15808,1381
23089,2,1,1,7,5,200,0,1,10,98387,0,23858,44393
18402,2,2,1,2,2,115,0,1,9,98296,0,39931,28905
12426,1,2,1,0,3,164,0,1,7,94403,0,46432,39720
45197,1,1,1,0,4,202,0,1,9,91606,0,19231,45788
59701,1,3,3,5,3,158,4,3,7,97078,0,36258,38080
36152,1,2,2,2,6,145,4,5,7,97322,0,19268,34766
47332,1,3,2,2,5,284,6,5,8,97236,0,20016,37033
41401,2,1,1,0,6,265,0,1,6,91343,0,21048,62321
48600,1,3,2,6,3,176,8,5,6,97233,1,16763,39849
5023,1,1,1,0,5,101,0,1,3,93631,0,23565,16576
15630,2,2,1,0,3,95,0,1,3,91710,0,24428,81596
59276,2,2,1,5,2,181,6,3,8,99217,0,23375,17720
7248,2,1,1,0,6,60,0,1,7,95076,1,20378,82930
53190,2,1,3,0,0,136,0,1,8,94509,0,22690,62651
35244,2,3,1,0,4,142,0,1,8,92082,0,30420,20559
18399,1,2,1,2,3,204,5,1,2,97233,0,16763,39849
11076,2,2,1,6,0,547,0,1,8,90211,0,46409,7748
27866,1,2,2,4,0,116,0,1,8,99353,0,32501,13652
55615,2,1,1,0,6,103,0,1,8,90247,0,20588,47361
56851,2,2,1,0,3,210,0,3,8,90002,1,10705,49475
17555,2,1,1,0,5,113,0,1,9,94105,0,144416,5553
3806,2,3,1,0,5,72,0,1,6,92336,0,23674,90633
3539,2,2,1,6,3,189,0,1,7,98103,0,47853,47019
11438,2,2,1,4,3,208,3,2,9,97006,0,27515,65482
35670,2,1,3,0,3,130,0,1,8,91303,1,20550,26744
19238,2,2,1,0,3,144,0,1,7,94122,0,41196,57369
24258,1,2,1,0,3,305,0,1,3,95129,0,45876,39740
34161,1,2,1,0,4,189,0,1,7,94118,1,56817,40292
38135,2,2,1,0,3,77,0,1,4,90201,0,11699,101932
1064,1,2,1,0,3,200,0,1,8,94089,0,35701,20505
24273,1,3,1,0,2,470,0,1,8,90017,0,17142,23755
25770,2,1,1,6,3,139,0,3,8,98052,0,51582,59822
54728,2,3,1,0,6,139,0,1,8,94066,1,35342,41636
48078,2,2,1,6,0,35,0,1,8,94114,0,79583,31397
23205,2,3,3,0,5,138,0,1,4,94611,1,71760,36676
11265,2,1,1,0,6,200,0,1,8,95757,0,26032,42752
1065,1,2,1,0,3,159,0,1,8,91201,0,24719,23272
53160,2,2,3,0,3,204,0,1,8,94030,1,42042,21867
33484,1,2,1,0,2,158,0,1,3,91763,0,17319,37191
28430,2,2,1,6,5,213,4,2,8,97222,1,25379,35108
5579,1,2,1,0,2,200,0,1,3,92392,0,19090,54557
14265,2,1,1,0,5,200,0,1,8,92604,0,39413,27942
53343,2,1,1,0,3,135,0,1,6,92083,0,18100,37282
4410,1,2,1,6,3,178,7,1,7,97203,0,21342,31895
53130,2,1,1,0,4,60,0,1,4,94118,0,56817,40292
44388,1,2,1,0,3,200,0,1,8,92109,0,44856,44012
12014,2,1,1,0,6,100,0,1,3,95127,0,23299,65258
24200,1,3,1,6,7,91,0,4,6,97070,0,31753,21921
28761,2,2,1,6,4,157,4,5,7,97229,0,44657,59983
19639,2,2,1,6,0,44,0,1,8,97216,0,21703,16445
9480,2,2,1,0,3,155,0,1,8,94109,0,58033,55519
29208,2,-1,1,0,6,200,0,1,8,91350,0,35335,35410
56120,2,1,1,0,7,152,0,1,10,91607,0,39607,28993
13358,2,2,1,0,2,613,0,1,8,94110,0,46951,72128
16827,1,1,1,0,3,113,0,1,9,94089,1,35701,20505
37000,2,2,1,4,2,189,4,1,2,98087,1,27672,31120
37124,2,2,1,0,2,472,0,1,6,91423,0,54682,31466
25053,1,2,1,0,3,102,0,1,9,92504,0,22051,54221
16032,2,1,1,0,4,166,0,3,7,94538,0,34237,61784
40624,2,2,1,0,2,371,0,1,9,95035,0,33711,68178
24815,2,1,1,2,3,157,0,5,8,98118,1,27140,43618
57610,2,2,1,0,3,158,0,1,4,95125,1,52052,54200
2035,2,1,1,0,4,74,0,5,8,94122,1,41196,57369
39947,2,1,1,0,6,50,0,1,5,93442,0,33140,10896
10714,1,2,1,0,2,139,0,1,7,94530,0,44209,24101
41934,2,2,1,0,6,132,0,5,10,92509,0,17997,78117
42601,2,2,1,6,0,34,0,1,8,95051,0,43487,53152
15893,2,3,1,0,7,63,0,1,3,94544,0,22479,76542
5700,2,3,1,0,5,109,0,1,6,95471,0,16742,453
13221,2,2,1,0,3,154,0,1,8,94122,0,41196,57369
2320,2,1,1,6,3,172,6,4,7,97229,1,44657,59983
17062,2,2,1,4,3,290,6,3,7,98118,0,27140,43618
50528,1,2,1,0,3,182,0,1,4,90005,0,18210,39548
17417,2,2,1,5,2,158,4,4,7,97201,1,52213,15133
47515,2,-1,1,0,5,200,0,1,8,95409,0,37927,26055
22492,2,2,1,0,4,249,0,1,9,92691,0,37657,47275
54042,2,1,1,6,3,147,5,1,7,97225,1,44667,25737
36142,2,2,1,0,3,170,0,1,8,94122,0,41196,57369
23604,2,2,1,0,2,328,0,1,5,93065,0,38257,71899
230,2,2,2,6,3,241,7,2,7,98155,0,36757,32942
57481,2,2,1,0,3,94,0,1,9,92374,0,26350,40605
16320,2,1,1,0,6,125,0,5,8,92008,0,38143,26536
19214,1,2,1,6,3,168,6,4,7,97030,0,21664,37723
11304,2,2,1,0,2,284,0,1,8,90028,0,25363,28151
57600,2,1,1,0,3,137,0,1,9,95765,0,34305,35914
35004,2,3,1,0,6,183,0,1,8,91367,0,43265,40506
32525,1,2,1,0,2,555,0,2,9,91387,0,33071,41058
15440,1,1,1,2,5,161,3,1,3,98686,1,33200,18362
11927,2,1,1,0,3,200,0,1,9,93612,0,18678,34415
18437,2,2,1,0,3,121,0,5,3,90066,0,39987,59031
26473,2,1,2,7,3,128,7,5,4,98144,1,37648,26429
14826,2,2,1,0,3,159,0,1,3,92114,0,18544,68160
22327,2,2,1,0,2,184,0,5,3,94568,1,42534,47384
41692,2,1,1,0,4,127,0,3,7,92103,0,50933,31064
48527,2,2,3,0,6,121,0,1,8,93535,1,16269,73606
52541,1,2,1,0,2,552,0,2,5,95691,0,27489,35485
3920,2,2,1,2,3,200,6,3,8,98203,0,28428,35378
53438,2,2,1,7,3,111,8,1,7,97124,0,32016,48406
1680,1,2,1,0,6,98,0,1,9,90404,0,37653,20807
4100,2,2,3,0,3,164,0,1,3,91607,0,39607,28993
361,1,1,1,0,6,126,0,1,8,90242,0,20268,43147
52985,2,2,1,0,3,199,0,2,7,90404,0,37653,20807
45640,2,1,2,6,3,115,8,5,8,98027,0,49332,27909
50178,1,-1,1,0,4,200,0,1,8,94612,0,28528,13816
20394,2,2,1,0,4,200,0,5,4,92587,1,28573,16081
34245,1,2,1,0,4,185,0,1,8,90047,1,19552,47533
46428,2,1,1,0,7,196,0,1,8,91204,1,19171,15924
31494,2,1,1,5,3,204,4,1,9,98052,0,51582,59822
4000,2,2,1,0,3,141,0,1,7,92620,0,44488,41443
31333,2,2,1,6,0,34,0,1,8,94107,0,71298,27856
10631,2,1,1,0,6,106,0,1,7,94114,0,79583,31397
57520,1,2,1,0,5,85,0,1,7,95404,0,36603,39988
57622,2,1,1,0,5,298,0,1,6,91701,0,32546,40270
35182,2,3,1,0,7,200,0,1,8,93704,0,27808,26369
9475,2,1,1,0,6,64,0,1,9,95864,0,50085,21554
11704,1,2,3,0,5,102,0,1,8,94960,1,62243,15986
39852,2,1,2,2,3,114,7,4,9,97236,1,20016,37033
42989,2,-1,1,0,2,200,0,1,8,97015,0,27314,20872
5578,2,2,1,6,0,34,0,1,8,95120,0,57059,38366
54862,2,-1,1,0,5,200,0,1,6,91606,0,19231,45788
14605,2,2,1,1,3,282,3,4,7,97113,0,19896,14262
30657,2,2,1,0,3,77,0,1,6,92804,0,19920,84648
8256,2,3,1,0,4,180,0,1,10,92392,0,19090,54557
1489,1,1,1,0,3,140,0,3,10,93012,0,43007,34964
52318,1,2,1,2,3,320,3,1,9,98589,0,26224,6637
34043,2,1,1,0,4,111,0,1,6,92111,0,27391,47271
28290,1,1,1,6,3,281,4,1,7,98405,0,21826,22957
16296,2,2,1,0,2,459,0,1,4,92555,0,22901,39748
37469,2,2,1,0,3,129,0,1,3,93308,0,22646,53639
12288,2,1,1,7,4,138,5,1,7,98007,0,38335,24926
33695,2,2,1,4,5,136,4,3,8,98250,1,38162,7929
55201,2,2,1,2,2,264,4,2,9,98119,1,54053,22360
44701,2,2,1,0,3,285,0,1,7,94611,0,71760,36676
13841,2,1,1,4,6,128,5,3,5,97760,0,32419,6082
50224,1,2,3,0,0,187,0,1,8,90014,0,27661,6008
4389,2,1,1,0,4,200,0,1,6,92126,0,30040,77860
4627,2,1,1,0,5,237,0,1,4,90032,0,17020,47784
32798,2,2,1,2,2,239,0,1,8,97330,1,26929,42120
23311,2,1,1,0,3,193,0,1,2,95122,0,16143,55438
48321,2,2,3,0,0,172,0,1,8,94065,0,65446,11109
29100,2,2,1,6,0,385,0,1,7,94115,0,67897,33782
4397,2,1,1,0,3,557,0,1,6,92404,0,14361,61918
46436,1,1,2,7,6,70,7,5,9,98528,0,22492,9399
30215,1,1,1,0,4,69,0,1,4,95476,0,40040,38800
53301,2,2,1,0,3,118,0,1,5,94610,0,57078,29978
20357,1,2,2,6,5,150,4,1,3,97455,0,26341,2580
49647,1,2,1,0,3,228,0,5,9,90034,1,34061,58703
14921,1,2,1,0,3,200,0,1,9,91711,0,37047,36011
43750,2,1,1,0,3,138,0,1,7,95129,0,45876,39740
22457,2,2,1,0,5,139,0,1,10,94607,0,24142,25107
43474,2,2,1,0,2,104,0,1,8,92584,0,25341,45510
31748,1,2,1,0,2,441,0,1,7,94110,0,46951,72128
24634,2,1,1,0,6,200,0,1,4,94565,0,22373,86204
45312,2,1,1,0,5,114,0,2,5,92802,1,18443,42502
27360,1,2,1,0,3,190,0,1,7,90069,1,82072,20731
37483,1,2,1,0,3,148,0,1,4,94550,0,46154,47648
36607,2,2,1,0,2,416,0,1,3,92122,0,39636,45556
33391,2,1,1,0,3,133,0,1,4,94086,0,47097,45775
45293,2,2,1,0,2,82,0,1,7,95407,0,20183,40741
30090,2,2,1,0,4,68,0,1,5,92646,0,40150,55184
49834,2,2,1,6,0,456,0,1,10,94118,0,56817,40292
51471,1,1,1,0,4,56,0,1,6,94607,0,24142,25107
1040,1,2,1,0,5,137,0,1,2,94610,1,57078,29978
5927,2,2,1,0,2,200,0,1,3,90302,0,21718,30502
42753,2,3,1,0,7,125,0,1,8,90046,1,54707,50499
46406,2,2,1,0,4,116,0,1,4,94122,0,41196,57369
10086,1,2,3,0,0,55,0,1,8,95694,0,27989,10008
12522,2,2,1,2,3,209,4,1,3,98022,0,33171,21670
34194,2,1,1,0,4,200,0,1,8,95687,0,28137,66129
19321,2,2,1,0,7,129,0,5,7,94521,1,38939,41354
46546,1,2,1,0,3,149,0,1,8,91504,1,34730,25228
11398,2,2,1,0,2,192,0,1,7,95688,0,35759,34599
23716,1,1,1,3,5,143,4,1,9,98422,0,37179,20711
9446,2,2,1,6,0,403,0,1,8,94123,0,94338,24500
56739,2,2,1,6,0,500,0,1,10,94536,0,37039,69921
45748,2,1,1,0,4,118,0,1,5,95219,0,38765,27686
49610,2,2,1,0,3,93,0,1,5,94108,0,47563,13709
21021,1,2,2,7,3,160,8,1,7,98122,0,43230,32722
59566,2,1,1,0,4,200,0,1,8,92880,0,28820,66353
32326,2,2,1,0,2,295,0,3,4,91501,1,29765,20398
17331,2,2,1,0,4,200,0,1,9,94105,0,144416,5553
5369,1,1,1,4,3,111,5,1,8,98315,0,18604,5637
38794,2,2,1,0,4,136,0,1,3,95035,0,33711,68178
3080,2,1,3,0,4,90,0,1,3,92555,1,22901,39748
39009,1,3,2,6,5,152,4,2,8,97471,1,25945,30300
48403,2,2,1,6,0,34,0,1,8,94122,0,41196,57369
52076,1,3,3,5,3,309,3,1,9,97206,0,24784,48384
22896,1,2,3,0,4,119,0,1,3,90260,1,19437,35508
18487,2,2,1,0,5,154,0,1,1,94014,0,26459,47818
24691,1,-1,1,0,3,200,0,1,4,94619,0,38901,22809
50068,2,1,1,0,6,56,0,1,4,94591,0,30470,53548
16142,2,2,1,0,3,221,0,1,2,94536,0,37039,69921
15456,2,1,1,0,3,200,0,1,8,92324,0,16227,57326
13303,2,2,1,0,5,200,0,1,9,90048,0,61354,21316
39661,2,2,3,0,0,59,0,1,7,94117,0,58310,41568
33654,2,2,1,0,5,86,0,1,3,93550,0,14144,74561
28352,2,2,1,0,2,447,0,1,3,92240,0,15183,35078
29795,2,2,1,0,4,79,0,1,7,95815,1,16320,25627
37319,1,1,1,0,3,200,0,1,9,95822,0,21383,43024
50225,1,2,1,0,3,384,0,1,3,92882,0,25125,68885
13385,2,2,1,3,4,274,0,5,8,97128,0,22340,36250
58121,2,3,1,0,6,200,0,1,3,92886,0,46035,47786
49741,2,1,2,4,4,258,0,1,2,98106,0,27922,23855
54927,2,2,1,2,3,375,5,1,9,98531,0,21113,23889
33235,2,1,1,0,3,135,0,1,8,94590,0,22499,35263
42371,2,2,1,0,3,181,0,1,8,94609,0,34084,21210
56147,2,1,1,4,0,112,0,5,8,98115,0,49162,47611
46917,2,1,1,0,4,173,0,3,4,90403,1,59165,24864
58463,2,1,1,0,6,61,0,1,9,92203,0,32713,26183
5663,2,-1,1,0,8,200,0,1,8,93445,0,19220,7248
42788,1,2,1,0,2,213,0,1,9,94303,0,37272,46357
22414,2,2,1,0,4,149,0,1,7,94107,0,71298,27856
51329,1,3,1,0,5,141,0,1,8,95630,0,37815,72462
57071,1,3,2,4,5,125,7,3,4,98375,1,26169,27748
47283,2,2,1,0,3,73,0,1,9,95825,0,25381,31505
57228,2,1,1,0,6,95,0,5,7,94114,1,79583,31397
16238,2,2,1,0,4,146,0,1,4,93728,1,17446,14791
27561,1,3,1,6,4,258,7,1,9,98119,0,54053,22360
4245,1,2,3,0,3,120,0,1,8,91436,0,75744,14147
33273,2,2,1,0,4,122,0,1,10,94523,0,43827,33923
48298,2,2,1,6,0,34,0,1,8,94043,0,53373,28189
3976,1,2,1,0,2,161,0,1,8,93933,0,24855,22634
4131,2,2,1,2,2,353,5,1,8,98136,0,49994,14899
21848,2,2,1,0,3,154,0,1,7,94085,1,36586,23476
19717,2,-1,1,0,3,200,0,1,8,90745,0,21954,58162
55169,2,1,1,0,4,338,0,1,8,94541,0,24755,61311
469,1,2,1,6,0,123,0,1,8,98115,0,49162,47611
39638,1,2,1,0,3,154,0,3,2,91505,1,37497,31636
57161,1,1,1,0,3,191,0,1,3,92411,1,11215,25822
13403,2,2,1,6,0,402,0,1,8,94132,0,31418,31080
30955,1,1,1,6,3,200,0,1,7,98055,0,31502,21660
7712,2,2,1,6,0,408,0,1,4,94565,0,22373,86204
31889,2,1,1,0,3,94,0,3,7,94086,0,47097,45775
36357,2,1,2,4,3,202,3,1,9,99354,0,31510,22294
4256,2,2,1,0,2,193,0,5,8,95136,0,37538,42464
4119,2,1,1,0,6,61,0,1,7,95817,0,21132,14377
771,2,3,3,2,5,213,0,1,8,97013,0,24249,23269
13609,1,2,1,6,3,171,0,3,8,98105,1,31239,45332
22584,2,2,1,0,2,258,0,1,7,95616,0,27145,47995
47135,2,2,1,7,3,234,6,1,5,98004,1,66689,30072
40824,2,2,1,0,2,261,0,1,3,92373,0,38534,33891
52753,1,2,1,0,2,132,0,1,9,91762,0,18446,55982
11683,1,2,3,2,2,294,0,3,7,97404,0,24096,33229
24180,2,2,1,6,0,36,0,1,8,94611,0,71760,36676
18082,2,1,1,0,5,64,0,1,8,91980,0,16202,195
13656,2,2,1,0,3,235,0,1,8,94107,0,71298,27856
381,1,-1,1,1,8,200,0,5,6,97023,0,24427,10759
39670,1,1,3,0,0,128,0,1,9,90403,0,59165,24864
39432,2,3,1,0,5,188,0,1,8,92833,0,26093,52232
47474,2,3,1,0,8,104,0,1,8,92345,0,16227,80683
48263,2,1,1,0,3,427,0,1,8,95134,0,51672,15517
45424,2,3,2,2,3,102,8,3,7,97206,0,24784,48384
24085,2,2,1,0,2,200,0,1,8,94301,0,97144,16420
28190,2,1,1,0,3,180,0,1,7,90039,0,39001,27049
53196,2,1,1,7,3,172,6,3,4,98007,0,38335,24926
19504,1,2,1,0,3,201,0,1,5,90046,0,54707,50499
16063,1,3,1,4,4,177,5,1,3,97051,0,23119,15744
14036,1,1,2,6,5,226,4,1,4,98020,1,48284,18561
45624,2,2,1,0,4,126,0,1,9,94577,0,30705,44344
50568,2,1,1,0,5,109,0,5,4,95124,0,45127,47446
37569,2,3,1,0,4,200,0,1,9,98311,0,30354,26280
12464,2,2,1,0,4,200,0,1,8,95123,0,35614,63621
25984,1,2,1,0,5,117,0,1,3,94538,0,34237,61784
4490,2,2,3,5,2,118,0,3,8,98354,1,32082,7136
48191,2,2,1,0,3,102,0,1,9,92614,0,41920,25131
5468,2,-1,1,0,8,200,0,1,8,93402,0,32306,14260
14299,1,1,1,0,3,212,0,1,4,94066,0,35342,41636
10326,2,-1,3,0,0,200,0,1,8,94110,0,46951,72128
22495,2,2,1,0,4,42,0,1,5,94403,0,46432,39720
59093,1,1,1,0,6,162,0,1,4,92683,0,22965,90640
14808,2,1,1,0,4,101,0,1,7,94611,0,71760,36676
42666,2,2,1,6,3,180,6,1,4,98122,0,43230,32722
36046,2,1,1,0,3,94,0,1,9,95134,0,51672,15517
18358,2,2,3,0,2,142,0,1,8,94127,1,63176,19576
28728,2,2,3,0,0,92,0,1,3,94087,0,52479,54362
28794,1,2,1,0,2,200,0,1,8,91335,0,20674,76616
39263,2,1,1,0,3,91,0,1,9,91355,0,41681,32282
45630,2,1,1,0,6,102,0,1,10,90049,0,93796,35310
10418,1,2,1,6,2,192,4,1,7,98103,0,47853,47019
13801,2,2,1,0,6,95,0,1,6,90815,0,37281,40966
21065,1,1,3,0,5,163,0,1,3,92879,1,21340,48327
