"id","v1","v2","v3","v4","v5","price","v6","v7","v8","zipcode","income","population"
53104,2,2,1,0,2,215,0,1,7,95134,51672,15517
53115,1,2,1,0,3,80,0,1,4,93728,17446,14791
53121,2,1,1,0,6,110,0,1,3,92553,14088,75024
53123,1,2,1,0,2,84,0,2,7,90036,50508,36101
53124,2,2,1,0,3,395,0,1,4,94541,24755,61311
53127,2,1,1,0,3,64,0,1,5,95401,25081,36646
53131,2,2,3,0,0,59,0,1,8,95361,27707,32374
53133,1,1,1,3,4,120,8,3,6,97206,24784,48384
53135,2,1,1,0,4,66,0,1,7,91106,46599,24355
53137,2,2,1,6,0,347,0,1,8,94132,31418,31080
53139,1,2,1,0,4,206,0,1,8,90046,54707,50499
53140,2,1,1,6,4,242,3,2,4,97230,22524,40197
53146,1,1,1,0,3,108,0,1,8,91345,22802,18254
53151,2,2,1,0,3,147,0,1,3,90064,54737,26103
53153,2,3,1,0,5,122,0,1,6,90631,26990,68065
53155,2,2,1,0,4,196,0,2,10,93727,18828,70774
53159,2,1,1,0,8,111,0,1,8,95835,30310,38606
53161,1,2,1,7,3,155,6,1,7,98126,40087,20631
53162,1,2,1,0,4,68,0,1,7,94112,25842,82726
53165,1,2,1,0,2,109,0,1,3,91402,14249,71486
53166,2,2,1,6,0,612,0,1,7,90007,11049,43173
53168,2,1,1,0,3,200,0,1,7,94040,54558,33852
53172,1,2,1,0,2,155,0,1,4,90036,50508,36101
53176,1,2,1,0,3,160,0,1,4,94591,30470,53548
53184,2,2,1,6,0,36,0,1,8,94546,35705,42650
53188,1,3,1,5,3,172,4,1,8,98057,30172,10875
53195,1,2,3,6,4,206,0,1,4,91105,79727,11401
53197,1,1,1,0,3,119,0,1,3,92503,19453,90989
53198,2,1,1,0,4,124,0,1,7,91765,34785,47273
53199,2,1,1,6,4,147,5,1,9,98101,61716,10643
53201,2,2,1,6,0,133,0,4,8,97214,36227,24072
53203,2,2,1,0,3,218,0,1,8,91602,47889,17771
53204,2,2,1,1,3,122,5,2,8,97302,29610,37969
53208,2,2,1,0,3,163,0,1,7,95826,25498,37215
53213,1,2,2,1,2,386,0,1,7,98107,44232,21996
53214,2,2,1,4,4,105,6,1,10,98383,33808,20479
53215,1,3,1,0,6,122,0,5,7,95684,38750,3069
53216,2,2,1,7,4,200,0,1,7,98121,61431,12183
53217,1,2,1,2,4,931,0,1,2,98661,23078,42097
53219,2,2,1,0,3,96,0,1,2,94103,40126,23907
53220,1,1,1,0,4,200,0,1,3,90066,39987,59031
53226,2,2,1,0,2,219,0,2,2,94134,24712,38815
53235,2,2,1,0,4,200,0,1,9,94539,50701,51494
53237,2,2,3,5,2,365,0,2,3,97211,29956,32376
53240,2,1,2,6,4,107,8,4,8,97214,36227,24072
53241,1,2,1,0,3,82,0,1,4,94110,46951,72128
53243,1,1,1,0,5,121,0,1,3,94553,36343,48018
53245,1,1,1,0,5,90,0,1,9,91605,16886,55793
53247,2,1,1,0,6,122,0,1,5,92057,26771,54901
53248,2,2,1,6,0,474,0,1,10,91744,15724,84674
53249,1,2,1,0,2,476,0,1,5,91321,26453,35243
53250,2,2,1,0,2,190,0,1,8,94103,40126,23907
53253,2,2,3,5,2,398,5,1,3,97424,20503,17111
53255,2,2,1,6,0,35,0,1,8,94129,71987,2787
53256,1,-1,1,0,2,200,0,1,8,90029,18428,40208
53257,2,2,1,0,3,186,0,1,7,94123,94338,24500
53261,2,2,1,6,0,34,0,1,8,94107,71298,27856
53267,2,2,2,5,3,145,4,1,4,98121,61431,12183
53268,1,1,1,2,2,173,3,1,7,98632,23297,48786
53270,2,1,2,7,3,94,8,1,7,98034,40753,38234
53273,1,2,1,0,3,185,0,1,9,91007,35263,33586
53276,1,2,1,0,2,128,0,3,6,91702,17642,60036
53280,1,-1,1,0,4,200,0,1,8,95843,24008,46775
53284,2,2,1,0,3,157,0,1,9,95066,45253,14993
53285,1,1,1,6,4,86,6,5,8,98133,29390,46405
53287,2,2,1,0,3,176,0,1,8,90027,37227,45942
53288,2,-1,1,0,3,200,0,1,3,94519,31524,19400
53290,2,2,1,0,2,254,0,1,7,90034,34061,58703
53291,2,2,1,6,0,389,0,1,4,94025,69074,40372
53295,2,2,3,2,5,218,0,4,7,97304,29881,28871
53302,2,1,2,7,3,124,7,3,7,97219,43372,39392
53304,2,1,1,0,4,74,0,5,5,92677,50408,63797
53306,2,1,3,0,5,153,0,1,1,90212,61224,12510
53309,2,1,1,0,6,170,0,1,8,91342,19296,89686
53313,2,2,1,6,0,348,0,1,4,93215,10595,56141
53314,2,3,2,5,4,174,0,2,7,97355,21555,28234
53315,2,2,1,0,3,286,0,5,7,90046,54707,50499
53317,2,2,1,0,5,159,0,1,8,95841,20499,18612
53326,2,-1,1,0,3,200,0,1,9,95112,26241,55481
53327,2,1,2,6,7,101,8,5,3,97388,28092,876
53330,1,1,1,0,3,220,0,1,1,90018,16224,48498
53331,2,1,1,0,4,163,0,1,8,95661,36077,30269
53334,1,2,1,0,4,200,0,1,8,95132,32008,40838
53342,1,2,1,0,4,137,0,1,8,94804,23996,39995
53344,2,2,1,0,4,506,0,1,8,92103,50933,31064
53347,2,3,1,0,7,132,0,1,9,94114,79583,31397
53348,2,1,1,7,4,107,5,3,8,97124,32016,48406
53350,2,-1,1,0,3,200,0,1,8,94109,58033,55519
53351,2,1,1,7,8,53,8,5,7,97601,21028,22540
53354,2,3,1,0,6,200,0,1,8,95670,28377,53259
53357,1,2,1,3,2,186,6,1,7,98002,21418,33281
53359,2,2,1,0,2,107,0,1,8,93230,22670,65927
53361,2,2,1,0,2,202,0,1,9,95050,34522,37057
53362,2,3,1,0,6,125,0,1,10,92128,44129,49332
53366,2,1,2,7,3,96,8,5,9,98107,44232,21996
53368,1,2,1,0,2,156,0,1,9,92591,26426,39092
53371,2,1,1,0,3,303,0,1,3,95051,43487,53152
53373,2,2,1,6,0,142,0,1,8,98290,33495,33018
53374,2,2,1,0,3,295,0,1,7,90046,54707,50499
53380,2,3,1,0,3,137,0,1,7,94518,33738,26965
53381,1,2,1,0,3,104,0,5,4,94131,62735,26908
53382,1,2,1,0,3,187,0,1,7,92014,81119,13403
53385,2,2,1,0,2,218,0,2,2,91605,16886,55793
53386,1,2,1,0,2,152,0,1,2,91042,26892,28725
53387,2,2,3,0,3,207,0,1,8,94112,25842,82726
53388,2,2,1,0,3,152,0,5,2,94117,58310,41568
53389,2,3,2,7,6,199,7,1,3,98003,23884,45131
53390,1,3,1,0,7,91,0,1,8,91501,29765,20398
53391,2,2,1,0,4,212,0,1,7,90292,75095,21536
53394,2,3,1,0,6,182,0,5,4,91364,49578,25971
53402,1,1,1,0,6,185,0,1,8,90035,47129,30999
53403,2,3,1,0,4,260,0,1,3,91008,58568,1217
53406,1,3,2,3,2,285,0,1,8,97305,18806,38466
53407,2,1,2,7,4,148,0,1,5,98034,40753,38234
53408,2,2,1,0,4,200,0,1,8,93610,13566,24206
53412,2,1,1,0,4,139,0,1,8,94610,57078,29978
53413,2,2,1,3,4,165,5,5,9,98405,21826,22957
53414,2,2,1,0,3,186,0,5,4,90047,19552,47533
53416,1,3,1,0,6,79,0,1,9,92583,17294,30029
53417,1,2,1,0,2,200,0,1,3,95678,29453,42606
53418,2,1,1,0,5,139,0,5,6,91351,28023,31773
53419,1,-1,1,0,4,200,0,1,8,94601,16215,49279
53425,2,2,1,0,3,170,0,3,7,94403,46432,39720
53428,2,2,1,0,3,157,0,1,7,95823,16192,74154
53431,1,2,2,4,2,182,0,1,7,98682,22610,55759
53432,2,1,2,4,4,200,0,1,10,98133,29390,46405
53434,2,1,1,0,4,129,0,1,8,94066,35342,41636
53440,1,1,1,0,3,98,0,1,8,94558,35746,66824
53442,1,1,1,0,3,156,0,1,3,95758,28949,61155
53444,1,2,1,0,5,200,0,1,8,92626,36431,51904
53445,2,2,1,6,0,435,0,1,4,94041,59394,13219
53446,1,2,1,5,5,136,7,1,9,98281,39441,1287
53447,2,1,1,0,4,150,0,1,8,94102,30693,25881
53449,1,2,1,0,5,147,0,1,7,90004,26401,62760
53450,1,2,1,0,3,70,0,1,3,95642,26675,6705
53456,2,2,1,0,3,70,0,1,6,95207,20320,47883
53461,2,1,2,6,4,167,6,1,8,98026,36435,36370
53463,1,2,1,4,3,238,5,3,9,98178,27481,24844
53464,1,1,1,4,3,236,3,1,3,98312,27677,31059
53470,2,1,1,0,8,367,0,1,5,90064,54737,26103
53471,2,3,1,0,5,79,0,1,5,93612,18678,34415
53473,1,1,1,6,3,200,0,1,8,98204,21316,40843
53475,2,2,1,0,4,238,0,1,7,90004,26401,62760
53481,1,2,1,0,4,233,0,1,4,90018,16224,48498
53484,1,2,1,0,3,149,0,1,8,94578,23200,39225
53485,2,1,2,6,4,184,8,1,2,98144,37648,26429
53488,2,2,1,2,4,120,5,1,8,97439,23150,14715
53490,2,2,1,0,3,127,0,1,5,94115,67897,33782
53493,1,3,1,0,8,115,0,1,8,95959,35125,17668
53495,2,2,3,0,0,65,0,1,8,94123,94338,24500
53496,1,2,1,0,3,155,0,1,7,90042,22288,60623
53497,2,2,1,5,5,218,0,2,8,97217,28829,31929
53499,2,1,1,0,4,97,0,5,6,92555,22901,39748
53504,1,2,1,0,3,151,0,1,6,91761,19920,58919
53508,2,1,2,7,4,73,8,1,5,98225,22118,46251
53509,2,1,1,0,3,129,0,1,7,94089,35701,20505
53518,1,2,1,0,2,296,0,1,1,91730,25825,66362
53519,2,2,1,6,0,374,0,1,10,94110,46951,72128
53521,2,1,1,0,3,133,0,1,8,92647,31110,58081
53527,2,2,1,0,3,206,0,1,9,90029,18428,40208
53529,1,2,1,2,3,219,5,1,6,99206,25306,36010
53530,1,3,1,6,4,155,6,3,4,97701,31259,58602
53533,2,2,1,0,6,144,0,1,2,91007,35263,33586
53535,2,3,1,0,3,292,0,1,8,94115,67897,33782
53536,2,2,1,0,3,101,0,1,4,92109,44856,44012
53546,2,2,1,0,3,242,0,1,2,92101,46294,35914
53548,2,1,1,0,4,101,0,3,7,95134,51672,15517
53549,2,1,1,0,4,306,0,1,5,93535,16269,73606
53551,2,2,1,0,6,94,0,1,9,91905,22303,1099
53553,2,1,1,6,3,143,8,1,5,98125,35772,36644
53554,2,2,1,0,3,206,0,1,9,90004,26401,62760
53555,2,3,1,0,4,161,0,1,2,94066,35342,41636
53559,2,2,1,6,0,114,0,1,8,98031,25080,35936
53562,2,2,1,0,4,141,0,1,7,94086,47097,45775
53566,2,2,1,0,2,96,0,1,7,92831,27889,34970
53567,2,2,1,0,6,70,0,1,8,94111,86071,3496
53571,2,2,1,0,3,91,0,1,7,94102,30693,25881
53572,1,2,1,0,2,265,0,1,3,91767,18158,48768
53573,1,2,1,0,4,200,0,1,8,92029,35767,20198
53576,2,1,2,7,7,101,7,5,7,97405,33708,44220
53577,2,2,2,7,7,136,6,3,5,98115,49162,47611
53579,2,2,1,0,3,202,0,1,9,92009,45985,42649
53580,1,2,1,0,2,192,0,1,3,92646,40150,55184
53581,2,1,1,0,4,218,0,1,7,90301,17052,36798
53586,1,3,1,0,5,102,0,2,6,95630,37815,72462
53587,2,1,1,0,4,95,0,1,8,91604,67802,28468
53588,2,2,1,0,6,161,0,1,8,90404,37653,20807
53592,2,2,1,0,3,127,0,1,9,91360,39400,43767
53596,2,2,1,0,3,131,0,1,8,95966,21466,30983
53598,2,1,1,0,6,149,0,1,8,94709,36941,12360
53600,2,2,1,0,2,467,0,1,2,92120,40340,25131
53603,1,2,1,5,3,172,0,1,7,97267,28635,31897
53605,1,2,1,0,3,155,0,1,8,95624,29126,62335
53606,2,-1,3,0,0,200,0,1,8,95370,28359,28021
53607,2,2,1,0,4,156,0,1,5,90068,70930,22043
53608,2,1,1,6,4,130,6,3,7,98103,47853,47019
53609,1,1,1,0,2,276,0,1,7,90036,50508,36101
53613,2,1,1,0,3,319,0,1,10,92376,14442,84699
53616,2,1,1,0,3,84,0,1,7,92804,19920,84648
53621,2,1,1,7,3,144,4,2,4,97006,27515,65482
53622,2,1,3,0,0,133,0,1,8,95134,51672,15517
53624,2,2,3,4,2,239,4,2,4,97045,29103,51040
53626,2,2,1,0,2,403,0,5,7,90031,14522,40052
53627,2,2,1,0,7,172,0,1,8,90755,32213,11260
53629,2,2,3,3,4,106,5,1,8,98520,20068,23969
53632,1,1,1,0,4,123,0,5,8,94402,61937,23289
53633,2,2,1,0,4,200,0,1,8,94118,56817,40292
53635,2,1,1,0,4,84,0,1,7,92660,75066,34068
53636,1,3,1,0,6,77,0,5,3,95826,25498,37215
53637,2,1,1,0,4,141,0,2,8,94520,21096,37489
53638,2,2,1,0,3,147,0,1,8,90277,59837,34635
53640,2,2,1,0,3,202,0,1,7,94544,22479,76542
53641,1,1,1,4,4,218,4,1,7,97138,24941,9996
53642,2,2,1,7,3,149,5,1,7,98030,22210,33074
53647,2,2,1,0,3,171,0,1,4,94131,62735,26908
53649,2,2,1,0,5,131,0,1,8,92704,16929,87208
53656,2,1,2,7,3,191,8,1,2,98664,29931,21361
53658,2,1,1,0,5,114,0,5,8,95060,34949,46688
53659,2,2,1,0,2,188,0,1,7,92114,18544,68160
53660,1,2,1,0,4,117,0,1,8,90403,59165,24864
53663,2,3,1,0,4,179,0,1,4,91016,31749,41985
53670,1,1,1,0,3,135,0,1,7,94080,31603,65200
53671,2,1,1,0,4,122,0,5,7,94117,58310,41568
53673,2,1,2,7,6,139,7,5,10,97221,54822,12348
53674,2,2,1,4,3,134,7,5,8,98663,27012,12925
53679,1,2,1,0,2,417,0,1,8,94704,20430,24906
53680,2,2,1,0,4,160,0,1,7,92324,16227,57326
53681,2,3,1,0,5,130,0,1,8,90059,11308,41831
53688,2,1,1,0,4,188,0,1,8,92843,17186,44351
53691,1,2,1,0,3,183,0,5,4,90046,54707,50499
53692,1,3,1,4,5,104,0,1,5,98591,24795,3837
53693,2,1,1,0,3,119,0,1,6,94301,97144,16420
53695,2,1,1,0,3,154,0,1,4,94549,69032,27784
53696,1,-1,1,0,7,200,0,1,8,97229,44657,59983
53699,2,2,1,0,4,629,0,1,8,92101,46294,35914
53701,1,1,1,7,3,245,4,1,7,98052,51582,59822
53704,2,1,1,0,6,147,0,1,7,94706,40880,19918
53706,2,2,1,0,2,290,0,1,10,92057,26771,54901
53707,2,2,1,0,3,131,0,1,7,94114,79583,31397
53710,2,2,1,0,3,238,0,1,2,94117,58310,41568
53716,2,2,1,0,4,119,0,1,9,95521,21029,20319
53718,1,2,1,0,2,199,0,1,9,94607,24142,25107
53721,2,2,1,0,2,623,0,1,7,90007,11049,43173
53722,2,1,1,6,3,109,7,3,7,97211,29956,32376
53723,1,1,1,0,6,143,0,1,8,92371,21510,14729
53734,1,2,1,0,4,175,0,1,8,94117,58310,41568
53735,1,2,1,0,2,200,0,1,2,94124,21890,35309
53738,1,2,1,0,3,214,0,1,8,90029,18428,40208
53744,2,-1,1,0,2,200,0,1,7,91423,54682,31466
53746,2,1,1,2,3,82,8,5,9,98273,22123,29400
53747,2,2,1,0,3,115,0,1,10,95127,23299,65258
53748,2,-1,1,0,4,200,0,1,3,97206,24784,48384
53749,2,2,3,6,3,200,0,1,8,99208,27534,50372
53753,2,3,1,0,7,200,0,1,2,94618,71892,17226
53754,1,2,1,0,4,136,0,1,7,94545,27979,30083
53755,2,1,1,0,5,86,0,1,4,94121,44128,42104
53756,2,2,3,0,2,89,0,1,8,94704,20430,24906
53758,2,1,1,0,6,200,0,1,7,91326,42685,35900
53759,2,1,1,0,3,158,0,3,2,91748,25914,46966
53761,2,2,1,0,3,316,0,1,8,94578,23200,39225
53763,1,1,1,0,3,71,0,1,4,93501,16260,5411
53765,2,2,1,0,3,275,0,1,7,90019,25568,65408
53769,1,2,1,0,3,164,0,3,7,94610,57078,29978
53772,2,3,1,0,7,161,0,1,8,94901,44797,41056
53775,1,3,1,0,6,130,0,5,8,95008,44023,45187
53778,2,1,1,0,7,200,0,1,3,92586,24051,19091
53780,2,1,1,0,5,115,0,3,4,94539,50701,51494
53782,1,2,3,0,5,279,0,1,8,95363,20058,26426
53784,2,2,1,0,3,346,0,1,7,95054,43543,24408
53788,1,2,1,0,7,154,0,5,9,90640,20986,63016
53789,1,2,1,0,3,179,0,1,8,90008,24086,33280
53790,2,2,1,6,0,379,0,1,10,94131,62735,26908
53791,2,1,1,2,3,190,0,1,8,98404,16805,32500
53792,1,2,1,0,6,73,0,1,3,90706,20397,76989
53794,2,1,1,7,3,178,6,1,10,98052,51582,59822
53795,2,1,1,0,4,124,0,1,8,94720,11820,3026
53805,2,2,1,0,3,133,0,1,3,90405,53431,28560
53809,2,1,1,0,6,200,0,1,8,94547,36802,24454
53810,1,1,2,7,3,96,0,3,8,97219,43372,39392
53814,2,2,1,0,6,130,0,5,8,95688,35759,34599
53815,2,2,1,0,3,218,0,1,7,92274,11035,18780
53817,1,2,1,0,2,280,0,1,7,90292,75095,21536
53823,2,2,1,0,3,166,0,1,8,90403,59165,24864
53827,2,1,1,0,4,144,0,1,8,90220,14945,49810
53829,1,3,1,0,4,201,0,1,4,90026,24415,68726
53835,2,2,1,0,2,204,0,1,4,95661,36077,30269
53837,2,2,1,7,2,289,5,1,7,98199,58018,20623
53838,2,2,1,0,2,142,0,1,9,94520,21096,37489
53843,2,2,1,0,2,219,0,2,8,94607,24142,25107
53847,2,2,3,0,5,195,0,1,3,92020,22078,57747
53851,1,2,1,0,2,314,0,1,6,91203,22756,13213
53857,2,2,1,4,4,166,6,3,8,97124,32016,48406
53858,1,1,1,0,4,200,0,1,3,92401,7589,2076
53864,2,1,1,6,3,90,6,2,9,97078,36419,NA
53865,2,1,1,0,3,111,0,1,8,94607,24142,25107
53866,1,2,2,6,6,73,8,1,5,98225,22118,46251
53867,2,1,2,6,4,200,0,1,8,98052,51582,59822
53872,1,2,1,0,2,134,0,1,5,92011,46854,23120
53874,2,1,1,0,6,120,0,1,9,94589,21206,30364
53875,2,2,1,6,0,36,0,1,8,94108,47563,13709
53877,1,1,1,0,3,165,0,1,4,94110,46951,72128
53879,2,3,1,0,7,135,0,1,4,94089,35701,20505
53884,2,1,1,0,5,60,0,1,7,94578,23200,39225
53885,2,1,1,0,7,104,0,2,7,91423,54682,31466
53886,1,3,1,7,4,126,6,5,9,98106,27922,23855
53891,2,2,1,0,3,229,0,1,2,90048,61354,21316
53894,2,1,1,0,4,123,0,1,8,92614,41920,25131
53896,1,1,1,0,7,57,0,5,1,93111,43533,17313
53897,2,1,1,0,4,94,0,1,8,90303,15780,26339
53898,2,1,1,0,3,76,0,1,8,94107,71298,27856
53899,1,1,1,0,5,130,0,1,8,92404,14361,61918
53901,2,2,1,0,3,107,0,1,7,90024,40289,50964
53905,2,2,1,6,0,448,0,1,4,94122,41196,57369
53909,2,3,1,0,4,359,0,1,3,94555,41533,34973
53915,1,3,1,0,8,148,0,1,8,95129,45876,39740
53917,2,-1,2,2,2,200,0,1,8,98168,21286,33585
53918,2,2,1,0,3,90,0,1,7,94133,45147,27970
53923,2,1,1,0,3,136,0,3,4,90064,54737,26103
53924,2,2,1,0,3,197,0,1,8,94545,27979,30083
53928,2,1,1,0,6,69,0,5,4,95035,33711,68178
53929,1,1,1,0,6,169,0,1,6,95030,86419,13791
53930,2,2,1,0,4,144,0,1,4,94132,31418,31080
53933,1,2,1,0,3,172,0,1,3,91001,41528,37832
53938,2,1,2,4,7,125,7,1,8,98502,32105,30490
53939,2,2,1,0,2,210,0,1,6,91360,39400,43767
53940,2,2,3,0,3,87,0,1,8,94115,67897,33782
53942,1,2,1,0,4,142,0,1,8,90304,12195,28101
53946,2,2,1,0,3,198,0,1,10,92505,19267,49435
53957,2,2,1,0,2,179,0,1,4,94704,20430,24906
53958,1,2,1,4,6,125,5,1,7,98446,29816,10065
53959,1,1,1,0,5,83,0,3,7,93003,33201,50446
53960,2,2,1,0,3,200,0,1,8,94110,46951,72128
53963,2,2,1,0,7,142,0,1,3,94954,33411,36785
53967,2,1,1,0,5,127,0,1,2,94114,79583,31397
53969,2,2,1,0,2,245,0,1,8,92557,21673,51196
53973,2,2,1,0,2,618,0,1,8,90039,39001,27049
53978,1,2,2,6,3,92,8,3,5,98685,33440,26528
53983,1,2,1,4,2,183,6,3,2,97230,22524,40197
53991,1,2,1,0,3,172,0,3,8,94605,27024,42639
53993,2,2,2,6,5,165,4,1,9,98005,47264,17346
53996,1,2,1,0,4,162,0,5,4,94518,33738,26965
53997,1,2,1,0,3,146,0,1,7,94597,52402,20070
53998,2,2,1,0,3,144,0,1,8,94107,71298,27856
53999,2,-1,1,0,5,200,0,1,3,93536,26042,69988
54006,2,-1,1,0,2,200,0,1,7,94507,73148,15977
54014,2,3,1,7,8,165,0,1,7,97124,32016,48406
54017,2,2,1,6,0,635,0,1,8,92657,103549,10078
54018,2,1,1,0,6,56,0,1,4,90717,29162,21459
54019,2,-1,1,0,2,200,0,1,8,91950,16508,60784
54021,2,1,1,0,3,95,0,1,8,94087,52479,54362
54024,1,2,1,0,3,149,0,1,9,94158,62385,5219
54025,2,2,1,0,5,116,0,3,6,95051,43487,53152
54026,1,3,1,0,6,141,0,1,7,91504,34730,25228
54027,2,2,1,0,3,114,0,1,9,90008,24086,33280
54029,2,2,1,0,2,198,0,1,2,95350,22257,50260
54033,1,2,1,7,3,183,7,1,7,98109,57253,22030
54037,2,-1,3,0,0,200,0,1,8,91367,43265,40506
54038,2,2,1,0,2,191,0,1,7,94110,46951,72128
54043,1,2,1,0,4,200,0,1,3,94610,57078,29978
54046,2,2,1,0,2,560,0,1,10,91762,18446,55982
54047,1,-1,1,0,6,200,0,1,8,97006,27515,65482
54049,2,2,1,0,3,130,0,1,7,94610,57078,29978
54061,1,3,1,0,5,58,0,1,9,95076,20378,82930
54062,2,2,1,0,6,185,0,1,3,93536,26042,69988
54064,1,3,1,2,5,200,0,1,9,98903,21082,15194
54067,1,1,2,4,5,155,4,1,7,99362,24178,41513
54068,2,2,1,0,3,69,0,1,7,94301,97144,16420
54071,2,3,1,0,6,166,0,1,5,92663,62239,23141
54072,2,2,1,0,4,106,0,1,7,94530,44209,24101
54073,2,1,1,0,5,96,0,1,4,95762,47519,40829
54077,2,2,1,0,2,404,0,1,4,91711,37047,36011
54080,2,2,1,6,0,130,0,1,8,97206,24784,48384
54081,1,3,2,1,5,228,0,1,2,97024,25738,9914
54085,2,3,1,0,5,125,0,1,8,94949,48567,16895
54087,2,2,1,4,3,120,8,2,5,98102,55079,22493
54089,2,1,1,0,6,166,0,1,2,90049,93796,35310
54091,2,1,1,0,4,87,0,1,7,90802,32208,39297
54093,2,2,1,0,2,228,0,1,6,94303,37272,46357
54094,2,2,3,1,3,100,0,1,8,94122,41196,57369
54095,2,2,1,0,3,168,0,2,7,91303,20550,26744
54097,2,2,1,0,6,160,0,1,8,92126,30040,77860
54098,1,1,1,0,4,103,0,1,3,90020,26021,39866
54103,2,2,1,0,3,168,0,1,8,90036,50508,36101
54104,2,3,1,2,2,292,5,2,8,98443,34911,5338
54107,1,2,1,0,3,161,0,2,7,91007,35263,33586
54112,2,1,1,0,3,113,0,1,7,91105,79727,11401
54114,1,3,1,0,10,200,0,1,3,92683,22965,90640
54117,2,2,1,0,6,88,0,1,8,91502,24461,11420
54124,2,2,1,6,0,367,0,1,7,95051,43487,53152
54125,1,2,1,0,4,135,0,1,7,94014,26459,47818
54127,2,3,1,0,6,75,0,1,8,92020,22078,57747
54129,1,2,1,7,4,175,0,5,7,97213,33436,30186
54130,2,1,1,0,5,146,0,1,8,95742,33493,8873
54132,2,2,1,0,4,200,0,1,8,95818,43653,19960
54135,1,2,1,0,4,257,0,2,7,90027,37227,45942
54136,2,2,3,0,6,166,0,1,8,90212,61224,12510
54138,2,2,1,0,7,147,0,2,8,95624,29126,62335
54139,2,2,1,0,3,47,0,1,10,95125,52052,54200
54141,2,2,1,0,2,200,0,1,8,93065,38257,71899
54144,2,2,1,0,2,328,0,1,9,91356,42149,30090
54146,2,1,1,0,3,319,0,1,10,94404,53920,34431
54147,1,3,1,1,4,256,3,2,3,97219,43372,39392
54148,2,2,1,6,0,34,0,1,8,94115,67897,33782
54149,2,1,3,4,4,103,0,3,6,97110,37496,1305
54150,1,2,1,0,2,148,0,1,7,94102,30693,25881
54152,2,2,1,0,2,183,0,1,3,91761,19920,58919
54155,2,2,1,0,2,110,0,2,9,90017,17142,23755
54156,2,2,3,6,3,219,0,1,7,93401,31608,28571
54157,1,2,1,0,3,129,0,1,7,94107,71298,27856
54158,2,2,2,6,3,138,7,3,3,97386,19473,14236
54163,2,2,1,0,2,302,0,1,9,90024,40289,50964
54164,1,1,1,0,6,143,0,5,8,95138,52436,18870
54165,2,-1,1,0,3,200,0,1,8,92109,44856,44012
54168,2,2,1,6,0,167,0,1,8,98032,24576,33791
54170,1,2,1,0,5,67,0,1,3,93036,22592,43568
54172,1,1,1,0,6,227,0,5,10,92591,26426,39092
54174,2,2,1,0,3,478,0,2,9,92124,35968,30742
54177,2,2,1,0,2,141,0,2,7,91792,24766,30452
54181,1,3,1,0,7,108,0,1,8,92071,29358,54469
54182,2,1,2,2,6,70,8,1,10,97206,24784,48384
54183,1,2,1,0,5,223,0,1,8,92084,23194,46811
54184,2,1,1,0,3,130,0,1,8,94301,97144,16420
54187,2,2,3,1,3,111,0,1,8,94122,41196,57369
54188,2,2,1,5,2,407,0,1,2,98125,35772,36644
54190,2,2,1,6,0,34,0,1,8,94612,28528,13816
54193,2,3,1,0,6,200,0,1,9,97202,34123,39229
54198,2,2,1,0,2,396,0,1,9,92122,39636,45556
54199,1,2,1,0,2,161,0,1,8,94703,35844,21281
54207,1,1,1,0,3,64,0,1,5,95128,37626,35898
54208,2,2,1,0,3,264,0,1,6,91803,25810,29591
54209,2,2,1,0,3,154,0,1,5,91101,39018,21378
54210,2,1,1,7,4,200,0,1,8,98188,22554,23478
54212,2,2,1,6,3,122,0,3,8,97206,24784,48384
54213,2,1,1,0,6,138,0,3,8,90805,16863,92991
54216,2,2,1,0,2,115,0,5,3,93561,24708,34851
54218,2,2,1,0,3,197,0,1,8,94110,46951,72128
54219,1,1,1,0,3,148,0,1,4,94117,58310,41568
54222,2,2,1,0,3,177,0,1,8,92071,29358,54469
54223,2,1,1,0,5,125,0,1,10,91206,31241,33014
54225,1,2,1,0,3,168,0,1,3,90048,61354,21316
54226,2,2,3,0,3,138,0,1,8,94110,46951,72128
54228,1,3,1,0,5,143,0,1,7,92173,12673,31031
54231,2,1,1,0,3,94,0,1,9,94947,44374,24540
54232,1,2,1,0,3,142,0,1,4,93640,8974,11902
54239,1,2,1,6,3,98,8,1,7,98122,43230,32722
54240,1,2,1,0,3,142,0,5,8,94591,30470,53548
54242,2,2,1,0,4,196,0,1,7,94402,61937,23289
54243,1,2,1,0,2,190,0,2,10,90670,21277,15489
54245,1,3,1,0,3,132,0,5,7,94043,53373,28189
54246,1,2,1,0,6,97,0,1,10,94541,24755,61311
54249,2,2,1,0,4,123,0,1,9,92805,17331,71568
54250,1,2,1,0,3,74,0,1,9,92037,64476,40114
54251,1,2,3,4,2,184,5,4,9,97741,22301,11616
54256,2,-1,1,0,2,200,0,1,3,97330,26929,42120
54257,2,2,1,0,3,118,0,3,3,92651,76705,23559
54261,1,2,3,0,4,130,0,1,3,90201,11699,101932
54266,2,1,1,2,2,310,3,3,7,97008,28135,29684
54268,2,2,1,0,6,72,0,1,4,94131,62735,26908
54269,2,2,1,6,0,36,0,1,8,94523,43827,33923
54273,2,1,1,0,3,200,0,1,10,94515,36995,7241
54274,2,1,1,4,4,143,7,1,4,98052,51582,59822
54278,2,2,1,0,3,145,0,1,7,90254,69606,19605
54280,2,2,1,0,3,733,0,1,8,90006,13139,59498
54281,1,2,1,6,3,346,4,3,8,97086,32987,26425
