id,v1,v2,v3,v4,v5,price,v6,v7,v8,zipcode,made_purchase
51743,2,2,1,0,5,155,0,1,9,95035,0
6292,2,-1,1,0,4,200,0,1,8,94127,0
34293,1,2,1,2,2,155,4,2,3,97124,0
25646,2,1,1,0,3,121,0,1,9,95110,0
20075,2,3,1,7,6,99,7,5,9,98053,0
54734,2,1,1,0,3,165,0,1,7,94518,0
22853,2,2,3,0,6,155,0,1,1,92110,1
50096,2,2,3,4,3,132,7,3,7,98117,1
12886,2,2,3,0,4,119,0,1,8,95945,1
25252,2,1,1,0,4,136,0,5,6,90035,0
40986,2,2,1,0,3,164,0,5,6,94565,0
25992,2,2,1,6,2,111,7,5,7,97232,1
56543,2,-1,3,0,0,200,0,1,4,90036,0
31172,1,2,2,6,6,227,4,1,8,98125,0
35147,2,1,1,0,5,112,0,1,8,90260,0
14381,2,1,1,0,3,83,0,1,9,95423,0
1473,2,2,1,0,3,153,0,1,7,90034,0
52577,1,2,1,4,2,402,3,2,7,97124,1
12659,2,2,1,0,3,200,0,1,8,90027,0
21603,1,1,1,0,5,200,0,1,9,94132,0
55469,1,2,3,0,3,186,0,1,8,90405,1
15506,2,2,3,0,3,234,0,1,8,90028,0
19752,2,-1,1,0,3,200,0,1,6,90802,0
3911,1,1,2,7,5,62,8,1,4,98125,0
16652,2,1,1,0,3,111,0,2,2,94928,1
52461,2,2,1,0,2,412,0,1,8,90631,0
46973,2,2,1,6,0,343,0,1,8,95422,0
32264,1,1,1,0,4,200,0,1,8,95616,0
16290,1,2,1,0,6,146,0,3,8,95817,0
34498,2,1,1,0,4,74,0,1,5,94133,0
39720,2,3,1,0,7,74,0,1,5,95448,0
36020,2,1,1,0,3,158,0,1,5,90046,0
29094,2,1,1,7,4,90,8,3,8,97214,1
11826,2,3,1,4,4,205,0,1,3,98178,0
442,2,2,1,6,4,108,4,3,10,97202,0
34877,1,2,1,0,2,206,0,2,9,95624,0
52676,2,2,1,6,0,35,0,1,8,95765,0
7840,2,1,1,0,8,124,0,1,7,95833,0
49592,2,2,1,0,4,291,0,5,8,92805,1
4638,2,2,1,0,6,187,0,1,8,94587,0
443,1,3,2,3,6,144,8,5,7,98118,0
27019,1,2,1,7,4,248,5,1,8,97086,0
36851,2,1,2,6,4,111,8,1,7,98070,0
54922,2,1,1,0,4,129,0,1,9,95117,0
15322,2,2,1,0,3,172,0,1,9,90034,0
21566,2,2,1,0,3,248,0,1,9,95660,0
39896,2,1,3,0,3,122,0,1,8,95129,1
33022,2,1,1,0,3,199,0,1,7,94702,0
12111,1,2,3,0,2,166,0,1,8,95060,0
53524,2,1,1,0,5,90,0,1,5,94561,0
28310,2,1,2,6,2,191,4,1,9,99212,1
59421,1,3,1,0,6,124,0,1,8,94806,1
1329,2,2,1,0,2,652,0,1,9,94134,0
43554,1,2,1,0,5,128,0,3,3,90804,1
23857,1,2,1,0,3,231,0,1,7,90012,0
57302,1,2,3,5,2,96,6,5,7,98006,0
44526,2,3,2,7,8,106,8,5,5,98177,0
57770,1,1,2,4,0,89,0,5,8,97215,0
27858,2,2,1,0,3,200,0,1,7,94534,0
34204,2,1,1,0,5,101,0,1,4,95126,0
35698,1,2,1,7,3,173,6,1,7,97211,1
42056,2,1,1,0,8,200,0,1,8,93711,0
24059,2,-1,3,0,0,200,0,1,4,90004,0
27441,1,2,1,0,2,178,0,1,3,95531,0
50271,1,2,1,0,3,200,0,1,8,95008,0
29225,1,1,1,0,3,314,0,1,9,95758,0
3495,2,2,1,4,3,200,0,2,9,97006,0
26771,2,1,1,0,6,104,0,1,7,95116,1
19260,1,2,1,2,2,200,0,1,3,97070,0
47470,1,2,1,2,3,129,6,5,3,98465,0
43094,2,2,2,5,6,200,6,2,3,97007,0
44338,2,1,1,0,6,129,0,1,8,94588,0
4997,2,2,1,6,0,295,0,1,8,94123,0
28997,1,2,3,0,2,257,0,1,3,93933,0
50249,2,2,1,0,2,553,0,1,2,92840,0
59551,2,2,1,0,3,200,0,1,7,92703,0
42489,2,2,1,4,3,160,7,1,4,98003,0
56898,2,1,3,0,4,147,0,1,8,92831,1
44893,2,2,1,0,3,184,0,1,4,91436,1
35923,1,2,1,0,3,452,0,1,10,90039,0
14628,2,1,3,0,0,123,0,1,8,94530,0
58803,1,2,1,0,2,316,0,5,4,94513,0
1637,2,3,1,0,3,172,0,1,8,91602,0
38239,1,2,1,0,3,135,0,1,7,95134,0
53751,2,2,1,0,4,156,0,1,4,90034,0
7442,1,3,1,0,6,155,0,1,9,93711,1
13637,2,2,3,0,3,208,0,1,4,94568,1
14428,2,2,1,0,4,104,0,1,7,90068,0
10535,2,1,1,0,4,86,0,1,7,94538,0
59186,2,2,1,7,3,217,0,1,4,98056,0
46206,2,2,1,0,2,633,0,1,7,90014,1
10127,1,2,2,6,6,227,4,1,8,98125,0
21306,2,1,2,6,3,99,8,1,9,98031,0
37682,2,3,1,0,7,76,0,3,7,91214,0
38146,2,2,1,0,5,69,0,1,5,92831,0
51292,2,1,1,0,5,115,0,2,6,92316,0
25864,2,1,1,0,8,207,0,1,8,94803,0
59117,2,2,1,0,5,129,0,1,9,94602,0
35876,2,2,1,6,0,36,0,1,8,94571,0
17158,2,2,1,7,3,148,6,2,4,97301,0
19898,1,2,1,6,3,101,7,1,3,98122,0
42551,2,2,1,0,2,117,0,1,10,91768,0
53822,2,2,1,0,3,150,0,1,8,90292,0
15628,1,1,1,0,4,200,0,1,3,95219,0
22766,2,1,1,0,4,151,0,1,1,94536,0
30086,1,2,1,0,4,137,0,1,3,95821,0
706,2,2,1,6,0,492,0,1,8,94602,0
23770,2,2,1,0,4,141,0,1,9,94043,0
42571,2,-1,1,0,7,200,0,1,8,92333,0
51284,2,1,1,0,3,131,0,1,3,94115,0
905,2,1,1,0,3,56,0,1,4,92880,0
21542,1,2,1,0,3,78,0,1,8,95461,0
1051,2,2,1,0,4,141,0,1,7,92587,0
54702,2,2,1,0,4,67,0,1,4,94131,0
10539,2,2,1,2,3,187,6,1,9,98502,0
10103,2,1,1,0,6,156,0,1,4,90011,0
34760,1,1,1,4,3,144,5,1,3,97006,0
28579,1,2,1,7,2,184,7,3,7,98122,0
14613,2,2,1,5,2,164,0,1,7,98926,1
53859,2,1,1,0,3,154,0,1,9,96002,0
36881,2,1,2,2,3,90,6,3,5,98294,1
16516,2,2,1,6,3,293,4,1,9,98102,0
8789,2,3,1,4,4,337,4,3,7,97230,1
51777,1,-1,1,0,3,200,0,1,8,90036,0
7427,2,1,1,2,7,103,6,1,8,97365,0
30197,2,2,2,6,7,74,7,1,3,98584,0
44140,2,2,1,0,3,129,0,1,7,94117,0
54255,2,-1,1,0,2,200,0,1,8,92105,0
57739,2,2,3,0,2,118,0,1,3,92056,0
20314,2,1,1,0,4,128,0,1,6,94304,0
33646,2,2,1,0,4,152,0,5,8,94117,0
31986,2,1,2,6,4,118,6,1,9,98115,0
47656,2,2,1,0,6,110,0,1,7,94530,0
43550,1,2,1,4,4,236,0,2,3,97062,0
17827,2,2,1,0,4,124,0,1,8,91765,1
15360,2,2,2,6,3,96,6,2,9,98391,0
45616,2,2,1,6,0,34,0,1,8,94119,0
48323,1,2,1,0,2,335,0,1,4,93309,0
50188,1,1,1,0,3,182,0,1,9,90404,0
48283,2,1,1,4,4,200,0,4,9,97086,0
3379,2,2,1,0,3,83,0,1,9,91739,0
51685,2,2,1,5,2,166,0,3,4,97202,0
7354,2,2,3,0,0,165,0,1,8,90029,0
47701,1,2,1,0,6,165,0,1,4,95117,0
28159,1,1,1,4,4,128,0,1,9,97013,0
31968,2,2,1,0,4,175,0,1,7,90640,1
59894,1,2,1,0,3,269,0,1,10,90046,0
43607,1,1,1,0,3,116,0,5,4,90260,1
21805,2,2,1,4,3,110,6,4,3,97267,1
2936,2,2,3,3,3,205,7,1,4,98272,0
28438,2,1,1,3,4,208,4,1,9,98055,0
8320,2,2,1,0,2,415,0,1,2,94612,1
26284,1,2,1,0,2,250,0,1,9,90019,0
32842,2,2,1,6,0,34,0,1,8,94080,0
36263,1,2,1,0,6,98,0,1,8,90028,1
6841,1,2,1,0,2,124,0,1,3,93455,0
48953,1,2,1,3,2,175,0,1,3,98233,1
9401,2,1,1,2,4,148,3,1,6,98252,1
43262,2,2,1,0,5,145,0,3,7,91702,1
23646,2,2,1,0,4,324,0,1,7,94704,0
28785,2,1,1,2,3,156,8,1,4,98321,0
58665,2,2,3,0,3,91,0,1,8,94538,0
28041,2,1,1,0,5,218,0,3,8,95403,1
14508,1,2,1,0,3,73,0,1,10,92543,0
1713,2,2,1,0,4,237,0,1,7,94804,0
6110,1,2,1,0,6,197,0,1,2,90305,1
52617,2,2,1,0,7,147,0,1,2,95814,0
4815,2,2,1,2,4,301,3,3,8,98118,1
26197,2,1,1,0,4,148,0,5,4,91030,1
56172,2,1,1,0,5,134,0,1,4,92886,0
52124,2,1,1,0,6,118,0,1,7,94545,0
21834,2,1,2,2,4,174,6,1,7,98092,0
13460,1,1,1,0,3,163,0,1,7,91202,1
131,1,2,1,0,3,137,0,2,4,92886,0
56787,2,2,1,0,2,108,0,3,8,95340,0
33267,1,2,1,0,3,212,0,1,8,94523,0
52350,2,2,1,0,4,144,0,1,8,90717,0
51565,2,2,1,6,0,459,0,1,7,95112,0
24012,1,2,1,0,2,178,0,1,10,90019,0
14989,2,2,1,0,3,147,0,1,7,94040,0
31135,2,2,1,0,3,106,0,1,8,94122,0
52539,2,1,1,0,4,144,0,1,8,92543,0
41353,2,2,1,4,6,112,5,4,8,97503,0
1425,2,2,1,0,4,141,0,1,8,91770,1
33220,2,1,1,0,2,200,0,1,8,90241,0
98,1,2,3,0,4,196,0,1,3,93004,0
37914,1,3,3,4,4,188,4,3,3,97457,1
14330,2,2,3,2,2,253,0,3,6,98030,1
26842,2,1,1,0,4,82,0,1,7,92866,0
41034,2,2,1,0,3,464,0,1,6,93704,0
9710,1,2,1,0,3,190,0,1,8,95842,1
3775,2,2,3,1,3,102,0,1,4,94122,0
1652,2,2,1,0,3,203,0,5,8,90040,1
40831,1,2,1,0,4,115,0,1,4,90048,0
30779,2,2,1,4,2,446,0,1,7,98072,0
19282,2,1,1,0,4,134,0,3,4,93955,1
12391,2,-1,1,0,3,200,0,1,8,93955,0
55320,1,2,1,0,3,155,0,1,5,94505,0
52335,2,2,1,6,0,549,0,1,3,90805,0
16569,1,2,1,6,0,116,0,3,8,98105,0
15480,2,2,1,0,2,177,0,1,8,94110,0
47117,1,2,1,0,3,212,0,2,7,90025,0
8885,2,2,1,0,4,82,0,1,9,93445,0
3367,2,1,2,7,3,85,8,1,4,98107,0
54653,1,1,1,6,5,182,0,3,8,98390,1
27369,2,3,1,0,6,200,0,1,8,92507,0
51872,2,2,2,7,3,170,7,3,6,97212,0
11519,2,2,1,0,3,340,0,1,8,93001,0
3557,2,2,1,6,4,117,8,4,6,97201,1
1399,2,1,1,0,3,116,0,3,2,95008,1
1769,2,2,1,0,3,142,0,1,8,95070,0
56178,1,1,1,5,3,200,0,3,8,97062,0
18867,2,1,1,0,3,158,0,1,7,90057,1
30149,1,2,1,0,6,120,0,1,7,95833,0
55501,2,1,1,0,3,45,0,1,4,94586,0
9089,2,1,1,0,4,173,0,1,8,90002,1
34933,2,2,1,0,2,305,0,1,8,91733,0
44718,2,2,1,0,5,77,0,1,2,92831,0
49221,2,1,1,0,4,208,0,1,7,94115,0
24938,2,2,1,0,2,198,0,5,7,92111,0
51113,1,2,1,0,4,355,0,2,4,94533,1
487,1,2,1,0,3,176,0,1,7,95610,0
26119,2,2,1,0,2,949,0,1,7,90028,0
584,2,2,1,5,3,153,6,3,9,97206,0
8210,2,2,1,0,3,100,0,1,7,94577,0
15334,2,2,1,0,5,117,0,1,10,90813,0
48168,2,-1,1,0,3,200,0,1,5,90807,0
11110,2,2,1,0,5,173,0,1,8,90210,1
46845,1,1,1,0,4,200,0,1,10,94602,0
54521,2,1,1,0,4,117,0,5,4,95120,1
59037,2,2,1,0,4,454,0,1,9,90012,0
777,1,2,3,4,3,232,0,4,9,97224,0
19007,2,2,1,7,2,297,0,1,4,98188,0
57871,2,2,1,0,3,171,0,1,9,91324,0
21873,2,2,1,6,0,34,0,1,8,94070,0
55847,2,1,1,5,3,154,4,1,9,98374,0
37624,2,2,2,7,3,115,5,5,7,98112,0
1332,2,2,1,0,4,104,0,1,6,94555,0
57039,1,-1,1,0,3,200,0,1,8,97918,0
51412,1,3,1,2,5,142,4,1,7,99224,1
15208,1,2,1,0,3,180,0,2,4,90605,0
32230,1,2,1,6,3,222,5,1,8,97201,1
9239,1,2,1,0,2,143,0,1,9,93551,0
37616,1,2,1,0,3,205,0,1,6,91206,0
58218,2,2,1,0,4,156,0,1,7,95404,1
42987,2,3,1,0,8,70,0,5,4,92037,0
9540,2,1,1,0,3,200,0,1,8,95117,0
4874,2,1,1,0,5,198,0,2,7,94588,0
47233,2,2,1,0,3,161,0,1,10,92109,0
29506,2,2,1,6,4,145,0,4,8,98126,0
19891,1,2,1,0,3,174,0,1,8,94568,0
2550,2,3,1,0,5,200,0,1,8,95112,0
13148,1,-1,1,0,4,200,0,1,3,97140,0
8359,2,2,1,5,0,260,0,1,8,98133,0
15442,2,2,1,0,4,91,0,1,7,94590,0
11385,2,2,1,0,2,221,0,1,10,92411,0
30141,2,2,1,0,4,280,0,1,9,92626,0
56219,1,2,1,0,2,100,0,1,3,95207,1
31728,2,2,1,0,3,286,0,1,7,91020,0
33555,1,2,1,0,3,135,0,1,7,94965,0
36606,1,1,1,0,4,128,0,1,10,91377,0
17851,2,2,1,0,2,932,0,1,4,91335,1
13147,1,2,1,0,6,180,0,2,8,91304,1
16625,2,1,1,0,6,80,0,1,8,94501,0
42477,2,-1,3,0,0,200,0,1,8,91791,0
39605,2,1,1,0,5,195,0,3,7,90046,1
47875,1,2,1,0,4,139,0,1,8,94541,0
30666,2,2,1,0,3,130,0,1,4,94014,0
18549,2,2,1,0,2,200,0,1,8,94087,0
34016,1,2,1,0,3,200,0,1,8,91367,0
41591,2,-1,3,0,0,200,0,1,8,92832,0
47750,1,3,1,0,6,140,0,1,5,92705,0
57335,2,2,1,7,3,130,6,1,3,97201,0
28558,2,1,1,0,4,92,0,3,7,94523,1
4376,1,1,1,0,3,222,0,1,9,91941,0
10676,2,2,1,0,2,406,0,1,8,95827,0
25198,1,2,1,4,3,178,0,2,8,97070,1
24038,2,1,1,0,4,116,0,1,9,90065,0
22919,2,1,1,0,3,200,0,1,8,95008,0
20055,2,2,3,0,4,257,0,1,7,91208,1
6728,2,2,1,0,2,150,0,1,3,91750,0
16641,1,2,1,0,2,200,0,1,3,90047,0
43735,2,3,1,7,5,155,5,2,9,97203,0
22579,2,3,1,0,8,146,0,1,8,95127,0
46062,2,3,1,0,4,163,0,1,10,91205,1
39308,2,3,3,4,5,102,4,1,8,98366,0
12770,1,3,1,3,6,146,7,5,9,97008,0
1490,1,2,1,2,2,342,3,1,8,98052,0
43731,2,1,1,0,4,123,0,1,5,94123,0
54279,2,1,1,0,3,150,0,1,10,90631,0
24755,1,3,1,0,5,293,0,3,4,95210,1
33583,1,1,1,0,8,164,0,1,8,90042,0
42044,2,2,1,0,3,83,0,1,6,91750,0
38204,2,2,1,0,3,109,0,3,9,90230,0
53254,1,2,1,0,4,204,0,2,3,95816,1
29020,2,2,1,0,4,75,0,5,7,94703,1
2528,2,-1,1,0,5,200,0,1,5,91106,0
38244,2,1,3,0,0,96,0,1,8,94086,0
20530,2,1,1,6,4,187,0,1,8,98052,0
13361,2,2,1,6,0,112,0,1,8,97214,0
21374,2,2,1,0,4,143,0,2,8,94925,1
21149,2,1,1,0,3,130,0,2,4,95616,1
24402,2,2,3,1,2,165,3,1,9,97739,0
45359,2,1,3,0,3,186,0,1,4,90048,1
58437,2,2,1,0,5,209,0,1,8,94598,0
14862,2,2,1,0,4,194,0,1,9,90028,0
32395,1,2,1,0,4,164,0,1,1,90047,1
16242,1,1,3,0,3,114,0,1,3,93610,0
58556,2,1,1,0,4,86,0,1,4,93003,0
40420,2,-1,1,0,3,200,0,1,5,98007,0
40205,1,2,1,0,5,74,0,1,8,95842,0
11104,2,1,1,0,3,133,0,1,9,90094,0
8816,2,2,1,0,4,123,0,1,7,95688,0
47119,2,1,1,0,2,238,0,3,7,92805,0
47287,2,1,1,0,4,128,0,1,8,94131,1
58126,1,2,1,0,3,79,0,1,9,94117,0
11060,2,2,3,0,2,151,0,1,8,95678,1
9106,2,2,1,0,3,82,0,1,9,95949,0
53339,2,1,3,0,0,92,0,1,7,95132,0
24969,2,2,1,0,3,141,0,1,8,90715,1
9489,2,1,1,6,5,125,7,3,7,97219,1
31317,2,2,1,6,0,465,0,1,8,94105,0
36004,2,-1,3,0,0,200,0,1,8,94087,0
59737,2,1,1,0,8,150,0,1,7,92102,1
12374,2,2,1,0,3,94,0,2,8,95834,1
7429,2,2,1,0,3,130,0,1,7,94607,1
28732,2,2,1,0,4,712,0,1,2,91744,0
41786,1,2,1,0,4,90,0,1,9,94618,0
56336,2,2,1,0,3,111,0,1,8,92102,0
38408,2,1,1,0,5,136,0,3,8,95765,1
3578,2,2,1,0,5,147,0,1,5,90004,0
7513,1,2,1,0,3,167,0,1,8,90011,1
21107,1,3,1,0,6,273,0,1,10,91367,0
6824,1,2,1,0,5,179,0,1,8,90305,1
27303,2,1,1,0,3,142,0,3,7,94612,1
53639,2,2,1,0,3,85,0,1,7,94086,1
16777,2,2,1,0,4,103,0,1,9,91770,0
48435,2,1,1,0,3,95,0,1,4,94301,0
20392,2,2,1,0,6,119,0,1,8,91750,1
8567,1,1,1,0,4,117,0,1,7,94102,1
50230,2,2,2,7,3,143,0,2,9,98118,0
2397,1,3,1,0,3,181,0,1,8,94531,1
20184,2,2,1,1,3,262,0,5,2,98403,1
24790,2,2,1,0,2,206,0,1,3,92374,0
58756,2,1,1,0,6,112,0,2,8,90717,0
35576,2,2,1,7,3,185,6,1,9,98121,0
55633,1,2,1,0,3,175,0,1,4,90014,0
22146,1,3,1,0,4,212,0,1,3,93907,0
24618,2,1,1,0,4,148,0,1,2,94582,0
47034,1,2,1,0,3,123,0,1,7,94123,0
4414,2,2,3,0,3,144,0,1,10,92122,1
42574,1,1,1,0,5,149,0,1,8,95326,0
19664,2,3,1,0,6,135,0,1,5,94086,0
53333,1,2,3,0,2,213,0,1,3,91331,1
51107,1,2,1,0,5,130,0,3,5,91364,1
48680,2,2,1,0,2,355,0,3,8,90260,1
49182,2,1,1,2,3,211,0,1,3,98038,0
6556,1,2,1,0,6,121,0,1,4,95060,0
51504,1,2,1,0,3,65,0,1,8,94608,0
4042,2,2,2,4,7,114,7,1,5,98270,1
55198,2,1,1,0,3,200,0,1,9,91202,0
4982,2,2,3,1,2,313,0,1,8,98057,1
8686,2,2,1,0,6,130,0,1,8,92656,0
15355,2,2,1,0,5,120,0,1,3,95354,1
32473,1,2,1,0,3,150,0,1,7,94578,0
27754,2,1,1,0,5,188,0,1,6,92596,0
32642,2,2,1,0,5,78,0,1,8,93551,0
45554,1,1,1,0,2,240,0,1,7,95125,0
43882,1,2,1,0,2,205,0,1,4,94110,0
16490,2,1,1,0,5,130,0,5,7,94062,0
27983,1,2,1,2,4,312,4,3,9,97080,1
15461,1,3,1,0,7,126,0,1,8,94608,0
35389,2,2,1,0,3,193,0,2,9,96002,0
21907,2,2,1,0,3,184,0,1,7,94103,0
21144,1,1,1,0,5,151,0,1,8,90047,1
26502,2,2,1,0,2,176,0,1,7,94806,0
21854,2,1,1,0,4,128,0,1,9,95819,0
54385,1,1,1,0,4,153,0,5,4,94118,1
29216,1,2,1,0,2,107,0,1,7,91606,1
3238,2,1,1,0,2,193,0,1,7,90660,0
31062,2,2,3,0,2,477,0,1,8,95324,0
22964,2,2,1,0,3,180,0,1,7,94117,1
56031,2,2,1,3,3,265,3,1,8,98409,0
36592,1,2,2,7,4,73,8,5,7,97203,1
45839,2,1,1,0,4,129,0,1,7,94114,1
29837,1,1,2,4,7,147,8,3,8,97220,0
15982,2,1,1,0,5,94,0,5,9,95403,0
23478,2,2,1,0,6,180,0,1,3,90032,0
35360,1,2,1,0,3,149,0,1,7,94010,0
21773,2,1,1,0,3,200,0,1,7,90210,0
48845,2,2,3,0,3,103,0,1,8,94607,1
39048,1,2,1,7,3,117,8,3,9,97201,0
40414,1,3,1,0,6,147,0,1,8,92313,0
17694,2,1,1,5,4,130,5,1,9,98433,0
34584,2,2,1,6,0,122,0,1,4,98003,0
40074,2,1,2,7,4,94,8,1,7,98275,0
1321,2,2,1,0,2,203,0,1,7,94112,1
36740,1,2,3,0,3,392,0,1,8,92782,1
45974,1,1,2,7,3,187,0,1,2,98052,1
39872,1,2,1,0,5,157,0,1,9,95670,0
58878,1,1,1,0,3,144,0,1,8,90280,0
25259,2,2,1,0,3,524,0,1,6,90065,0
53468,1,3,1,0,4,135,0,1,7,91702,0
46351,2,1,2,6,4,50,8,3,4,97471,0
16451,2,1,1,0,3,143,0,3,9,92335,0
5588,2,1,1,4,3,128,0,3,7,98277,1
24472,2,2,1,4,3,137,8,1,2,97068,0
47838,1,3,1,0,4,120,0,1,7,94609,0
20165,2,1,1,0,3,103,0,1,4,92101,0
53035,2,1,1,0,4,86,0,1,7,94024,1
43487,2,2,1,0,3,174,0,1,7,94043,0
34924,2,1,1,0,4,120,0,1,7,94578,1
9919,2,2,1,0,3,167,0,1,4,94117,0
19427,2,2,1,6,0,36,0,1,8,90232,0
51028,2,2,1,0,3,106,0,1,8,94122,0
45397,2,2,1,2,2,119,0,1,9,99004,0
58859,1,3,1,0,3,293,0,1,4,92882,0
14271,2,2,1,0,5,57,0,1,8,94523,0
19932,2,2,1,4,3,137,4,1,3,98373,0
17071,1,2,1,0,3,247,0,1,10,90027,0
36829,2,-1,1,0,5,200,0,1,7,90034,0
14725,1,1,1,0,6,75,0,3,2,91203,0
4465,2,1,1,0,3,88,0,1,10,94542,0
695,2,1,1,0,4,97,0,1,4,94559,1
35154,2,2,3,0,0,157,0,1,7,94577,0
43648,2,1,1,0,3,127,0,3,9,92780,0
33736,2,2,2,6,6,200,0,1,8,98133,0
31335,1,2,1,6,3,188,0,1,4,98103,1
47346,2,1,1,0,3,179,0,1,9,91790,0
55030,2,2,1,6,0,34,0,1,8,91709,0
16934,2,1,1,7,3,188,0,1,7,98103,0
58703,2,2,1,0,2,250,0,1,7,90026,1
58576,1,3,1,0,4,84,0,1,3,90201,0
32594,2,2,2,2,3,151,0,1,8,99217,0
17016,2,1,1,0,4,75,0,1,5,92130,0
23525,2,2,1,0,3,192,0,1,9,94116,0
28837,2,1,1,0,4,200,0,1,2,90250,0
17500,2,1,3,0,5,110,0,1,3,94538,1
12263,2,2,3,1,4,67,0,1,8,94598,0
45566,2,2,1,0,4,166,0,1,8,95407,1
18505,1,3,1,4,5,158,4,1,6,97865,0
37779,2,2,1,0,3,239,0,1,8,90068,0
36294,1,3,1,0,3,110,0,1,9,95817,1
51863,2,2,1,0,4,121,0,1,9,92116,1
1392,1,1,3,0,3,172,0,1,8,94105,1
16959,2,1,1,0,4,200,0,1,8,94568,0
37903,2,2,1,0,5,144,0,1,8,90028,0
4944,2,2,2,6,3,117,8,1,9,98102,0
56980,1,2,1,7,4,87,8,3,7,97217,0
13918,2,1,1,0,4,64,0,1,5,91766,0
21395,1,2,1,0,3,129,0,1,3,94538,0
25960,2,1,1,0,4,105,0,5,7,94066,1
43084,2,3,1,0,3,62,0,1,7,94552,0
20058,2,3,1,0,9,82,0,1,8,92804,0
50949,1,2,1,0,3,73,0,1,10,94606,0
4363,2,2,1,0,4,101,0,1,7,95148,1
4881,2,1,2,7,4,119,7,1,8,98532,0
42756,2,2,1,7,3,159,7,1,7,97202,0
54550,2,1,2,7,7,151,6,5,8,98052,1
13455,2,2,1,0,2,200,0,1,9,93422,0
13581,2,1,1,0,4,163,0,2,7,90505,1
59155,1,2,1,0,4,178,0,1,3,90043,0
37877,2,2,1,0,3,42,0,3,7,94303,1
12955,1,1,1,0,6,56,0,1,9,95110,0
25731,1,2,1,0,4,200,0,1,3,92503,0
59678,1,1,1,0,3,147,0,1,7,94510,1
56634,2,1,1,0,6,104,0,2,8,94951,1
13886,2,2,1,0,3,108,0,1,5,91405,0
7868,1,3,1,0,4,153,0,1,9,94131,0
58140,2,1,2,4,5,335,0,1,8,98178,0
53420,2,2,1,6,0,137,0,1,7,98023,0
49266,2,2,1,0,4,200,0,1,9,93101,0
25931,1,1,1,7,5,146,7,5,4,97213,0
8162,1,1,1,0,3,106,0,1,2,95368,0
7638,2,1,1,0,4,91,0,1,5,93727,0
48128,2,2,2,4,4,235,4,5,7,98122,1
18012,1,-1,1,0,5,200,0,1,8,95118,0
13101,2,2,1,0,3,68,0,5,7,93109,1
20200,2,1,1,0,5,133,0,3,8,94103,0
7489,2,2,1,6,0,35,0,1,8,95119,0
5315,2,1,1,2,3,259,4,1,6,98433,0
53937,2,2,1,0,6,88,0,1,3,90278,0
36612,1,1,3,0,3,215,0,1,7,92081,1
55308,1,3,1,0,4,138,0,1,8,90278,1
57403,2,1,1,0,5,149,0,1,7,91325,0
32053,2,2,3,0,3,157,0,1,8,91606,1
59054,1,2,1,0,6,132,0,1,8,94061,0
9308,2,1,3,0,0,254,0,1,8,95127,0
1096,2,1,1,0,3,120,0,1,7,94086,0
56891,1,3,1,0,6,112,0,1,3,94589,0
6941,2,2,1,0,4,146,0,1,5,94080,0
49724,2,1,1,0,4,107,0,5,4,94133,0
30617,2,2,3,0,7,233,0,1,8,90403,0
9182,2,-1,3,0,0,200,0,1,4,92102,0
6252,2,2,1,7,3,201,0,1,4,98109,0
53582,1,2,1,0,3,173,0,1,8,92543,0
36271,2,2,1,6,0,35,0,1,8,94112,0
20886,2,-1,1,0,4,200,0,1,5,92354,0
19094,2,1,2,4,4,116,8,3,4,98037,0
16213,2,-1,1,0,5,200,0,1,8,90706,0
58866,1,2,1,6,3,190,4,5,3,97404,1
39012,2,2,1,0,4,69,0,1,4,94560,0
41139,2,2,1,0,5,85,0,1,8,91801,0
48195,1,2,1,3,0,150,0,2,8,98433,0
36569,1,2,3,6,2,266,5,1,7,97203,0
46571,2,2,2,6,4,140,7,1,4,98121,0
56464,1,2,1,0,5,98,0,1,3,94306,0
22877,2,1,1,0,4,249,0,1,4,90232,0
27668,1,2,1,0,3,270,0,5,4,90049,0
37129,2,2,1,0,3,259,0,1,10,90044,0
46944,2,2,1,0,3,202,0,1,9,90005,0
7820,2,2,1,0,3,81,0,1,4,94578,0
49841,2,2,1,0,4,205,0,3,9,92805,0
29749,2,2,1,0,3,218,0,1,8,90069,1
10746,2,2,1,6,3,148,6,2,8,97214,0
59778,2,1,1,0,6,80,0,1,8,90277,0
16767,1,2,3,0,3,61,0,1,3,94531,1
54119,2,1,1,0,2,190,0,1,4,92110,0
5689,2,2,1,0,4,141,0,5,7,91770,1
31631,1,1,1,0,4,96,0,2,5,94301,0
26225,2,1,1,0,5,88,0,1,5,95356,0
7074,2,2,2,4,2,259,0,3,8,97321,0
56936,2,2,1,0,4,144,0,1,7,94618,1
27618,1,2,2,3,4,152,8,1,9,98056,0
18120,1,1,1,0,2,76,0,1,3,93311,0
37887,2,2,3,0,6,64,0,1,3,95820,1
20966,1,2,1,0,4,170,0,1,9,90003,1
2094,2,2,1,6,0,385,0,1,8,94014,0
3528,2,2,3,0,5,147,0,1,8,94124,1
56808,2,1,1,0,3,134,0,1,9,91401,0
44133,2,-1,1,0,5,200,0,1,8,98660,0
23535,2,2,3,7,3,189,0,1,8,95030,0
17964,1,2,1,0,3,175,0,1,3,90024,0
6514,2,-1,1,0,6,200,0,1,8,97202,0
56395,2,2,3,1,3,172,0,1,8,94122,0
206,2,1,1,0,4,109,0,1,9,95035,0
